owner,repo,weekofyear,total_stars
nodejs,iojs,6,1
nodejs,iojs,8,1
nodejs,iojs,9,1
nodejs,iojs,11,1
nodejs,iojs,12,1
nodejs,iojs,13,2
nodejs,iojs,15,3
nodejs,iojs,16,1
nodejs,iojs,20,2
nodejs,iojs,21,1
nodejs,iojs,22,2
nodejs,iojs,38,1
nodejs,iojs,39,1
nodejs,iojs,47,2
nodejs,iojs,49,2
nodejs,iojs,50,1
nodejs,node,1,15
nodejs,node,2,236
nodejs,node,3,246
nodejs,node,4,214
nodejs,node,5,385
nodejs,node,6,293
nodejs,node,7,220
nodejs,node,8,190
nodejs,node,9,222
nodejs,node,10,236
nodejs,node,11,251
nodejs,node,12,220
nodejs,node,13,152
nodejs,node,14,195
nodejs,node,15,225
nodejs,node,16,227
nodejs,node,17,354
nodejs,node,18,224
nodejs,node,19,210
nodejs,node,20,168
nodejs,node,21,209
nodejs,node,22,192
nodejs,node,23,219
nodejs,node,24,230
nodejs,node,25,270
nodejs,node,26,257
nodejs,node,27,192
nodejs,node,28,228
nodejs,node,29,235
nodejs,node,30,242
nodejs,node,31,409
nodejs,node,32,231
nodejs,node,33,234
nodejs,node,34,213
nodejs,node,35,223
nodejs,node,36,240
nodejs,node,37,166
nodejs,node,38,192
nodejs,node,39,195
nodejs,node,40,205
nodejs,node,41,207
nodejs,node,42,189
nodejs,node,43,204
nodejs,node,44,219
nodejs,node,45,234
nodejs,node,46,252
nodejs,node,47,219
nodejs,node,48,239
nodejs,node,49,239
nodejs,node,50,236
nodejs,node,51,240
nodejs,node,52,250
nodejs,node-convergence-archive,2,2
nodejs,node-convergence-archive,6,1
nodejs,node-convergence-archive,8,1
nodejs,node-convergence-archive,10,2
nodejs,node-convergence-archive,11,2
nodejs,node-convergence-archive,15,1
nodejs,node-convergence-archive,18,1
nodejs,node-convergence-archive,19,1
nodejs,node-convergence-archive,24,1
nodejs,node-convergence-archive,28,1
nodejs,node-convergence-archive,31,1
nodejs,node-convergence-archive,32,1
nodejs,node-convergence-archive,35,1
nodejs,node-convergence-archive,38,2
nodejs,node-convergence-archive,40,1
nodejs,node-convergence-archive,43,1
nodejs,node-convergence-archive,47,1
nodejs,node-convergence-archive,49,1
nodejs,nodejs,2,8
nodejs,nodejs,3,8
nodejs,nodejs,4,9
nodejs,nodejs,5,6
nodejs,nodejs,6,7
nodejs,nodejs,7,6
nodejs,nodejs,8,2
nodejs,nodejs,9,7
nodejs,nodejs,10,4
nodejs,nodejs,11,13
nodejs,nodejs,12,6
nodejs,nodejs,13,7
nodejs,nodejs,14,8
nodejs,nodejs,15,9
nodejs,nodejs,16,12
nodejs,nodejs,17,16
nodejs,nodejs,18,11
nodejs,nodejs,19,11
nodejs,nodejs,20,6
nodejs,nodejs,21,5
nodejs,nodejs,22,9
nodejs,nodejs,23,6
nodejs,nodejs,24,10
nodejs,nodejs,25,6
nodejs,nodejs,26,9
nodejs,nodejs,27,8
nodejs,nodejs,28,8
nodejs,nodejs,29,10
nodejs,nodejs,30,16
nodejs,nodejs,31,14
nodejs,nodejs,32,10
nodejs,nodejs,33,9
nodejs,nodejs,34,7
nodejs,nodejs,35,4
nodejs,nodejs,36,6
nodejs,nodejs,37,7
nodejs,nodejs,38,3
nodejs,nodejs,39,5
nodejs,nodejs,40,2
nodejs,nodejs,42,5
nodejs,nodejs,43,3
nodejs,nodejs,44,6
nodejs,nodejs,45,6
nodejs,nodejs,46,5
nodejs,nodejs,47,4
nodejs,nodejs,48,2
nodejs,nodejs,49,6
nodejs,nodejs,50,11
nodejs,nodejs,51,2
nodejs,nodejs,52,4
nodejs,nodejs-ko,3,3
nodejs,nodejs-ko,5,8
nodejs,nodejs-ko,6,1
nodejs,nodejs-ko,7,3
nodejs,nodejs-ko,8,4
nodejs,nodejs-ko,9,3
nodejs,nodejs-ko,10,2
nodejs,nodejs-ko,11,1
nodejs,nodejs-ko,12,2
nodejs,nodejs-ko,13,4
nodejs,nodejs-ko,14,2
nodejs,nodejs-ko,15,1
nodejs,nodejs-ko,17,1
nodejs,nodejs-ko,18,2
nodejs,nodejs-ko,19,1
nodejs,nodejs-ko,21,1
nodejs,nodejs-ko,22,3
nodejs,nodejs-ko,23,1
nodejs,nodejs-ko,25,2
nodejs,nodejs-ko,26,2
nodejs,nodejs-ko,28,1
nodejs,nodejs-ko,29,4
nodejs,nodejs-ko,31,1
nodejs,nodejs-ko,32,2
nodejs,nodejs-ko,33,2
nodejs,nodejs-ko,36,1
nodejs,nodejs-ko,38,1
nodejs,nodejs-ko,41,1
nodejs,nodejs-ko,42,1
nodejs,nodejs-ko,43,2
nodejs,nodejs-ko,44,2
nodejs,nodejs-ko,46,2
nodejs,nodejs-ko,48,1
nodejs,nodejs-ko,49,1
nodejs,nodejs-zh-CN,2,2
nodejs,nodejs-zh-CN,3,1
nodejs,nodejs-zh-CN,4,2
nodejs,nodejs-zh-CN,5,1
nodejs,nodejs-zh-CN,6,7
nodejs,nodejs-zh-CN,7,2
nodejs,nodejs-zh-CN,8,1
nodejs,nodejs-zh-CN,9,2
nodejs,nodejs-zh-CN,10,1
nodejs,nodejs-zh-CN,11,1
nodejs,nodejs-zh-CN,12,1
nodejs,nodejs-zh-CN,13,1
nodejs,nodejs-zh-CN,14,3
nodejs,nodejs-zh-CN,15,4
nodejs,nodejs-zh-CN,16,2
nodejs,nodejs-zh-CN,17,1
nodejs,nodejs-zh-CN,18,3
nodejs,nodejs-zh-CN,19,2
nodejs,nodejs-zh-CN,21,3
nodejs,nodejs-zh-CN,22,1
nodejs,nodejs-zh-CN,25,3
nodejs,nodejs-zh-CN,26,2
nodejs,nodejs-zh-CN,29,1
nodejs,nodejs-zh-CN,30,2
nodejs,nodejs-zh-CN,31,5
nodejs,nodejs-zh-CN,38,1
nodejs,nodejs-zh-CN,41,1
nodejs,nodejs-zh-CN,44,2
nodejs,nodejs-zh-CN,46,2
nodejs,nodejs-zh-CN,47,4
nodejs,nodejs-zh-CN,50,1
nodejs,nodejs-zh-CN,51,1
nodejs,readable-stream,2,3
nodejs,readable-stream,3,3
nodejs,readable-stream,4,3
nodejs,readable-stream,5,4
nodejs,readable-stream,6,6
nodejs,readable-stream,7,4
nodejs,readable-stream,8,3
nodejs,readable-stream,9,2
nodejs,readable-stream,10,5
nodejs,readable-stream,11,4
nodejs,readable-stream,12,5
nodejs,readable-stream,13,3
nodejs,readable-stream,14,1
nodejs,readable-stream,15,5
nodejs,readable-stream,17,3
nodejs,readable-stream,18,2
nodejs,readable-stream,19,1
nodejs,readable-stream,20,4
nodejs,readable-stream,21,1
nodejs,readable-stream,22,3
nodejs,readable-stream,23,2
nodejs,readable-stream,24,2
nodejs,readable-stream,26,2
nodejs,readable-stream,27,2
nodejs,readable-stream,28,5
nodejs,readable-stream,29,1
nodejs,readable-stream,30,3
nodejs,readable-stream,31,1
nodejs,readable-stream,32,1
nodejs,readable-stream,33,4
nodejs,readable-stream,34,2
nodejs,readable-stream,35,2
nodejs,readable-stream,36,1
nodejs,readable-stream,37,1
nodejs,readable-stream,38,2
nodejs,readable-stream,39,3
nodejs,readable-stream,40,1
nodejs,readable-stream,41,2
nodejs,readable-stream,42,1
nodejs,readable-stream,43,1
nodejs,readable-stream,44,4
nodejs,readable-stream,45,1
nodejs,readable-stream,46,1
nodejs,readable-stream,48,3
nodejs,readable-stream,50,4
nodejs,readable-stream,51,1
nodejs,readable-stream,52,4
npm,marky-markdown,5,3
npm,marky-markdown,6,2
npm,marky-markdown,8,1
npm,marky-markdown,9,1
npm,marky-markdown,10,1
npm,marky-markdown,11,1
npm,marky-markdown,14,3
npm,marky-markdown,15,7
npm,marky-markdown,16,5
npm,marky-markdown,17,4
npm,marky-markdown,18,2
npm,marky-markdown,19,1
npm,marky-markdown,20,2
npm,marky-markdown,21,1
npm,marky-markdown,23,2
npm,marky-markdown,25,1
npm,marky-markdown,26,1
npm,marky-markdown,27,3
npm,marky-markdown,28,1
npm,marky-markdown,29,3
npm,marky-markdown,31,1
npm,marky-markdown,33,1
npm,marky-markdown,34,3
npm,marky-markdown,35,1
npm,marky-markdown,36,3
npm,marky-markdown,37,1
npm,marky-markdown,38,2
npm,marky-markdown,39,1
npm,marky-markdown,41,1
npm,marky-markdown,42,21
npm,marky-markdown,43,4
npm,marky-markdown,44,2
npm,marky-markdown,45,2
npm,marky-markdown,46,41
npm,marky-markdown,47,16
npm,marky-markdown,48,3
npm,marky-markdown,49,2
npm,marky-markdown,51,3
npm,marky-markdown,52,4
npm,npm,1,1
npm,npm,2,58
npm,npm,3,73
npm,npm,4,70
npm,npm,5,86
npm,npm,6,80
npm,npm,7,81
npm,npm,8,90
npm,npm,9,54
npm,npm,10,56
npm,npm,11,74
npm,npm,12,71
npm,npm,13,51
npm,npm,14,55
npm,npm,15,65
npm,npm,16,69
npm,npm,17,59
npm,npm,18,120
npm,npm,19,93
npm,npm,20,52
npm,npm,21,61
npm,npm,22,51
npm,npm,23,45
npm,npm,24,58
npm,npm,25,64
npm,npm,26,82
npm,npm,27,70
npm,npm,28,80
npm,npm,29,71
npm,npm,30,68
npm,npm,31,50
npm,npm,32,52
npm,npm,33,61
npm,npm,34,46
npm,npm,35,77
npm,npm,36,49
npm,npm,37,57
npm,npm,38,53
npm,npm,39,65
npm,npm,40,52
npm,npm,41,60
npm,npm,42,66
npm,npm,43,63
npm,npm,44,55
npm,npm,45,63
npm,npm,46,65
npm,npm,47,67
npm,npm,48,73
npm,npm,49,60
npm,npm,50,56
npm,npm,51,74
npm,npm,52,75
npm,npm-expansions,1,1
npm,npm-expansions,2,3
npm,npm-expansions,3,4
npm,npm-expansions,4,2
npm,npm-expansions,5,5
npm,npm-expansions,6,6
npm,npm-expansions,7,1
npm,npm-expansions,8,3
npm,npm-expansions,9,6
npm,npm-expansions,10,6
npm,npm-expansions,11,2
npm,npm-expansions,12,2
npm,npm-expansions,14,4
npm,npm-expansions,15,4
npm,npm-expansions,16,5
npm,npm-expansions,17,5
npm,npm-expansions,18,2
npm,npm-expansions,19,1
npm,npm-expansions,20,4
npm,npm-expansions,21,4
npm,npm-expansions,22,5
npm,npm-expansions,23,6
npm,npm-expansions,24,6
npm,npm-expansions,25,2
npm,npm-expansions,26,1
npm,npm-expansions,27,6
npm,npm-expansions,28,6
npm,npm-expansions,29,5
npm,npm-expansions,30,2
npm,npm-expansions,31,3
npm,npm-expansions,32,1
npm,npm-expansions,33,2
npm,npm-expansions,34,5
npm,npm-expansions,35,3
npm,npm-expansions,36,3
npm,npm-expansions,37,4
npm,npm-expansions,38,3
npm,npm-expansions,39,5
npm,npm-expansions,40,3
npm,npm-expansions,41,5
npm,npm-expansions,42,6
npm,npm-expansions,43,6
npm,npm-expansions,44,1
npm,npm-expansions,45,5
npm,npm-expansions,46,5
npm,npm-expansions,47,3
npm,npm-expansions,48,2
npm,npm-expansions,49,4
npm,npm-expansions,50,7
npm,npm-expansions,51,5
npm,npm-expansions,52,3
npm,npm-registry-client,4,2
npm,npm-registry-client,5,1
npm,npm-registry-client,6,1
npm,npm-registry-client,7,1
npm,npm-registry-client,8,3
npm,npm-registry-client,9,1
npm,npm-registry-client,11,1
npm,npm-registry-client,14,1
npm,npm-registry-client,15,1
npm,npm-registry-client,18,1
npm,npm-registry-client,20,2
npm,npm-registry-client,21,1
npm,npm-registry-client,22,2
npm,npm-registry-client,24,1
npm,npm-registry-client,26,2
npm,npm-registry-client,27,1
npm,npm-registry-client,28,1
npm,npm-registry-client,29,1
npm,npm-registry-client,31,1
npm,npm-registry-client,32,1
npm,npm-registry-client,35,1
npm,npm-registry-client,37,2
npm,npm-registry-client,39,2
npm,npm-registry-client,40,1
npm,npm-registry-client,45,1
npm,npm-registry-client,47,2
npm,npm-registry-client,48,1
npm,npm-registry-client,50,1
npm,npm-registry-client,52,1
npm,npm-registry-couchapp,2,1
npm,npm-registry-couchapp,3,3
npm,npm-registry-couchapp,4,2
npm,npm-registry-couchapp,5,3
npm,npm-registry-couchapp,6,2
npm,npm-registry-couchapp,7,3
npm,npm-registry-couchapp,8,2
npm,npm-registry-couchapp,9,3
npm,npm-registry-couchapp,10,2
npm,npm-registry-couchapp,12,4
npm,npm-registry-couchapp,14,1
npm,npm-registry-couchapp,15,1
npm,npm-registry-couchapp,16,1
npm,npm-registry-couchapp,17,1
npm,npm-registry-couchapp,19,3
npm,npm-registry-couchapp,20,1
npm,npm-registry-couchapp,21,3
npm,npm-registry-couchapp,22,3
npm,npm-registry-couchapp,24,1
npm,npm-registry-couchapp,25,1
npm,npm-registry-couchapp,26,2
npm,npm-registry-couchapp,27,2
npm,npm-registry-couchapp,28,5
npm,npm-registry-couchapp,29,2
npm,npm-registry-couchapp,31,1
npm,npm-registry-couchapp,33,1
npm,npm-registry-couchapp,34,3
npm,npm-registry-couchapp,35,2
npm,npm-registry-couchapp,36,1
npm,npm-registry-couchapp,38,1
npm,npm-registry-couchapp,39,3
npm,npm-registry-couchapp,40,1
npm,npm-registry-couchapp,42,3
npm,npm-registry-couchapp,43,1
npm,npm-registry-couchapp,44,2
npm,npm-registry-couchapp,45,1
npm,npm-registry-couchapp,46,2
npm,npm-registry-couchapp,47,1
npm,npm-registry-couchapp,48,1
npm,npm-registry-couchapp,50,1
npm,npm-registry-couchapp,51,2
npm,npm-registry-couchapp,52,2
openaddresses,openaddresses,2,4
openaddresses,openaddresses,4,12
openaddresses,openaddresses,5,3
openaddresses,openaddresses,6,6
openaddresses,openaddresses,7,2
openaddresses,openaddresses,8,5
openaddresses,openaddresses,9,3
openaddresses,openaddresses,10,1
openaddresses,openaddresses,11,3
openaddresses,openaddresses,12,1
openaddresses,openaddresses,13,3
openaddresses,openaddresses,15,2
openaddresses,openaddresses,16,3
openaddresses,openaddresses,17,2
openaddresses,openaddresses,18,3
openaddresses,openaddresses,19,5
openaddresses,openaddresses,20,7
openaddresses,openaddresses,21,13
openaddresses,openaddresses,22,11
openaddresses,openaddresses,23,6
openaddresses,openaddresses,24,19
openaddresses,openaddresses,25,9
openaddresses,openaddresses,26,28
openaddresses,openaddresses,27,11
openaddresses,openaddresses,28,8
openaddresses,openaddresses,29,3
openaddresses,openaddresses,30,6
openaddresses,openaddresses,31,4
openaddresses,openaddresses,32,6
openaddresses,openaddresses,33,6
openaddresses,openaddresses,34,7
openaddresses,openaddresses,35,6
openaddresses,openaddresses,36,5
openaddresses,openaddresses,37,21
openaddresses,openaddresses,38,18
openaddresses,openaddresses,39,2
openaddresses,openaddresses,40,9
openaddresses,openaddresses,41,4
openaddresses,openaddresses,42,12
openaddresses,openaddresses,43,12
openaddresses,openaddresses,44,21
openaddresses,openaddresses,45,13
openaddresses,openaddresses,46,9
openaddresses,openaddresses,47,1
openaddresses,openaddresses,48,5
openaddresses,openaddresses,49,5
openaddresses,openaddresses,50,6
openaddresses,openaddresses,51,25
openaddresses,openaddresses,52,16
oracle,node-oracledb,1,1
oracle,node-oracledb,2,12
oracle,node-oracledb,3,4
oracle,node-oracledb,4,8
oracle,node-oracledb,5,12
oracle,node-oracledb,6,5
oracle,node-oracledb,7,7
oracle,node-oracledb,8,10
oracle,node-oracledb,9,5
oracle,node-oracledb,10,5
oracle,node-oracledb,11,4
oracle,node-oracledb,12,5
oracle,node-oracledb,13,8
oracle,node-oracledb,14,5
oracle,node-oracledb,15,8
oracle,node-oracledb,16,7
oracle,node-oracledb,17,7
oracle,node-oracledb,18,7
oracle,node-oracledb,19,7
oracle,node-oracledb,20,6
oracle,node-oracledb,21,2
oracle,node-oracledb,22,8
oracle,node-oracledb,23,6
oracle,node-oracledb,24,6
oracle,node-oracledb,25,3
oracle,node-oracledb,26,9
oracle,node-oracledb,27,9
oracle,node-oracledb,28,5
oracle,node-oracledb,29,7
oracle,node-oracledb,30,6
oracle,node-oracledb,31,9
oracle,node-oracledb,32,6
oracle,node-oracledb,33,10
oracle,node-oracledb,34,8
oracle,node-oracledb,35,7
oracle,node-oracledb,36,2
oracle,node-oracledb,37,4
oracle,node-oracledb,38,5
oracle,node-oracledb,39,7
oracle,node-oracledb,40,5
oracle,node-oracledb,41,1
oracle,node-oracledb,42,10
oracle,node-oracledb,43,6
oracle,node-oracledb,44,6
oracle,node-oracledb,45,7
oracle,node-oracledb,46,5
oracle,node-oracledb,47,6
oracle,node-oracledb,48,4
oracle,node-oracledb,49,3
oracle,node-oracledb,50,9
oracle,node-oracledb,51,5
oracle,node-oracledb,52,4
oracle,oraclejet,18,1
oracle,oraclejet,21,1
oracle,oraclejet,22,3
oracle,oraclejet,23,66
oracle,oraclejet,24,11
oracle,oraclejet,25,6
oracle,oraclejet,26,6
oracle,oraclejet,27,1
oracle,oraclejet,28,8
oracle,oraclejet,29,4
oracle,oraclejet,30,2
oracle,oraclejet,31,6
oracle,oraclejet,33,1
oracle,oraclejet,34,2
oracle,oraclejet,37,1
oracle,oraclejet,39,3
oracle,oraclejet,41,2
oracle,oraclejet,42,2
oracle,oraclejet,44,3
oracle,oraclejet,45,1
oracle,oraclejet,46,1
oracle,oraclejet,47,2
oracle,oraclejet,48,5
oracle,oraclejet,49,2
oracle,oraclejet,50,2
oracle,oraclejet,52,3
rails,acts_as_list,3,1
rails,acts_as_list,5,1
rails,acts_as_list,6,1
rails,acts_as_list,8,1
rails,acts_as_list,13,1
rails,acts_as_list,25,1
rails,acts_as_list,26,2
rails,acts_as_tree,6,1
rails,acts_as_tree,17,1
rails,acts_as_tree,25,1
rails,acts_as_tree,33,1
rails,auto_complete,6,1
rails,country_select,6,1
rails,country_select,16,1
rails,country_select,35,1
rails,exception_notification,3,2
rails,exception_notification,6,1
rails,exception_notification,8,1
rails,exception_notification,12,1
rails,exception_notification,13,1
rails,exception_notification,14,1
rails,exception_notification,15,1
rails,exception_notification,16,2
rails,exception_notification,18,1
rails,exception_notification,22,1
rails,exception_notification,24,1
rails,exception_notification,25,1
rails,exception_notification,28,2
rails,exception_notification,30,1
rails,exception_notification,36,1
rails,exception_notification,41,1
rails,exception_notification,43,1
rails,in_place_editing,6,1
rails,open_id_authentication,6,1
rails,open_id_authentication,32,1
rails,rails,1,12
rails,rails,2,100
rails,rails,3,101
rails,rails,4,110
rails,rails,5,86
rails,rails,6,84
rails,rails,7,95
rails,rails,8,96
rails,rails,9,90
rails,rails,10,83
rails,rails,11,86
rails,rails,12,131
rails,rails,13,97
rails,rails,14,108
rails,rails,15,117
rails,rails,16,115
rails,rails,17,142
rails,rails,18,124
rails,rails,19,136
rails,rails,20,118
rails,rails,21,134
rails,rails,22,149
rails,rails,23,123
rails,rails,24,123
rails,rails,25,129
rails,rails,26,100
rails,rails,27,122
rails,rails,28,122
rails,rails,29,145
rails,rails,30,110
rails,rails,31,137
rails,rails,32,142
rails,rails,33,139
rails,rails,34,129
rails,rails,35,107
rails,rails,36,122
rails,rails,37,103
rails,rails,38,137
rails,rails,39,88
rails,rails,40,150
rails,rails,41,105
rails,rails,42,103
rails,rails,43,113
rails,rails,44,123
rails,rails,45,98
rails,rails,46,114
rails,rails,47,140
rails,rails,48,110
rails,rails,49,79
rails,rails,50,94
rails,rails,51,86
rails,rails,52,96
rails,ssl_requirement,6,1
rails,ssl_requirement,15,1
rails,ssl_requirement,16,1
rails,ssl_requirement,26,1
rails,ssl_requirement,33,2
reactjs,React,1,2
reactjs,React,2,7
reactjs,React,3,17
reactjs,React,4,11
reactjs,React,5,5
reactjs,React,6,5
reactjs,React,7,11
reactjs,React,8,16
reactjs,React,9,9
reactjs,React,10,10
reactjs,React,11,5
reactjs,React,12,8
reactjs,React,13,2
reactjs,React,14,4
reactjs,React,15,13
reactjs,React,16,6
reactjs,React,17,9
reactjs,React,18,6
reactjs,React,19,14
reactjs,React,20,5
reactjs,React,21,11
reactjs,React,22,12
reactjs,React,23,5
reactjs,React,24,18
reactjs,React,25,15
reactjs,React,26,14
reactjs,React,27,12
reactjs,React,28,4
reactjs,React,29,11
reactjs,React,30,6
reactjs,React,31,4
reactjs,React,32,3
reactjs,React,33,10
reactjs,React,34,10
reactjs,React,35,3
reactjs,React,36,8
reactjs,React,37,6
reactjs,React,38,8
reactjs,React,39,6
reactjs,React,40,17
reactjs,React,41,7
reactjs,React,42,14
reactjs,React,43,11
reactjs,React,44,4
reactjs,React,45,8
reactjs,React,46,6
reactjs,React,47,4
reactjs,React,48,8
reactjs,React,49,11
reactjs,React,50,4
reactjs,React,51,10
reactjs,React,52,9
reactjs,react-modal,1,3
reactjs,react-modal,2,16
reactjs,react-modal,3,20
reactjs,react-modal,4,30
reactjs,react-modal,5,19
reactjs,react-modal,6,17
reactjs,react-modal,7,20
reactjs,react-modal,8,15
reactjs,react-modal,9,23
reactjs,react-modal,10,11
reactjs,react-modal,11,16
reactjs,react-modal,12,11
reactjs,react-modal,13,13
reactjs,react-modal,14,9
reactjs,react-modal,15,16
reactjs,react-modal,16,19
reactjs,react-modal,17,24
reactjs,react-modal,18,14
reactjs,react-modal,19,16
reactjs,react-modal,20,21
reactjs,react-modal,21,28
reactjs,react-modal,22,32
reactjs,react-modal,23,33
reactjs,react-modal,24,19
reactjs,react-modal,25,24
reactjs,react-modal,26,16
reactjs,react-modal,27,15
reactjs,react-modal,28,21
reactjs,react-modal,29,22
reactjs,react-modal,30,26
reactjs,react-modal,31,29
reactjs,react-modal,32,22
reactjs,react-modal,33,27
reactjs,react-modal,34,25
reactjs,react-modal,35,22
reactjs,react-modal,36,24
reactjs,react-modal,37,24
reactjs,react-modal,38,17
reactjs,react-modal,39,12
reactjs,react-modal,40,20
reactjs,react-modal,41,27
reactjs,react-modal,42,20
reactjs,react-modal,43,28
reactjs,react-modal,44,31
reactjs,react-modal,45,22
reactjs,react-modal,46,33
reactjs,react-modal,47,23
reactjs,react-modal,48,20
reactjs,react-modal,49,24
reactjs,react-modal,50,23
reactjs,react-modal,51,20
reactjs,react-modal,52,16
reactjs,react-redux,1,6
reactjs,react-redux,2,50
reactjs,react-redux,3,80
reactjs,react-redux,4,76
reactjs,react-redux,5,73
reactjs,react-redux,6,75
reactjs,react-redux,7,50
reactjs,react-redux,8,71
reactjs,react-redux,9,66
reactjs,react-redux,10,80
reactjs,react-redux,11,76
reactjs,react-redux,12,74
reactjs,react-redux,13,73
reactjs,react-redux,14,58
reactjs,react-redux,15,89
reactjs,react-redux,16,73
reactjs,react-redux,17,79
reactjs,react-redux,18,84
reactjs,react-redux,19,55
reactjs,react-redux,20,62
reactjs,react-redux,21,72
reactjs,react-redux,22,86
reactjs,react-redux,23,90
reactjs,react-redux,24,77
reactjs,react-redux,25,72
reactjs,react-redux,26,86
reactjs,react-redux,27,68
reactjs,react-redux,28,76
reactjs,react-redux,29,116
reactjs,react-redux,30,99
reactjs,react-redux,31,94
reactjs,react-redux,32,80
reactjs,react-redux,33,75
reactjs,react-redux,34,82
reactjs,react-redux,35,73
reactjs,react-redux,36,90
reactjs,react-redux,37,82
reactjs,react-redux,38,88
reactjs,react-redux,39,69
reactjs,react-redux,40,76
reactjs,react-redux,41,80
reactjs,react-redux,42,83
reactjs,react-redux,43,71
reactjs,react-redux,44,91
reactjs,react-redux,45,65
reactjs,react-redux,46,78
reactjs,react-redux,47,88
reactjs,react-redux,48,70
reactjs,react-redux,49,80
reactjs,react-redux,50,67
reactjs,react-redux,51,84
reactjs,react-redux,52,80
reactjs,react-router-redux,6,206
reactjs,react-router-redux,7,142
reactjs,react-router-redux,8,69
reactjs,react-router-redux,9,326
reactjs,react-router-redux,10,81
reactjs,react-router-redux,11,104
reactjs,react-router-redux,12,112
reactjs,react-router-redux,13,116
reactjs,react-router-redux,14,104
reactjs,react-router-redux,15,117
reactjs,react-router-redux,16,112
reactjs,react-router-redux,17,137
reactjs,react-router-redux,18,142
reactjs,react-router-redux,19,126
reactjs,react-router-redux,20,84
reactjs,react-router-redux,21,95
reactjs,react-router-redux,22,110
reactjs,react-router-redux,23,72
reactjs,react-router-redux,24,84
reactjs,react-router-redux,25,71
reactjs,react-router-redux,26,86
reactjs,react-router-redux,27,86
reactjs,react-router-redux,28,98
reactjs,react-router-redux,29,91
reactjs,react-router-redux,30,99
reactjs,react-router-redux,31,71
reactjs,react-router-redux,32,88
reactjs,react-router-redux,33,66
reactjs,react-router-redux,34,77
reactjs,react-router-redux,35,77
reactjs,react-router-redux,36,86
reactjs,react-router-redux,37,77
reactjs,react-router-redux,38,83
reactjs,react-router-redux,39,66
reactjs,react-router-redux,40,59
reactjs,react-router-redux,41,74
reactjs,react-router-redux,42,64
reactjs,react-router-redux,43,72
reactjs,react-router-redux,44,61
reactjs,react-router-redux,45,72
reactjs,react-router-redux,46,72
reactjs,react-router-redux,47,73
reactjs,react-router-redux,48,83
reactjs,react-router-redux,49,87
reactjs,react-router-redux,50,65
reactjs,react-router-redux,51,51
reactjs,react-router-redux,52,58
reactjs,react-tutorial,1,3
reactjs,react-tutorial,2,36
reactjs,react-tutorial,3,25
reactjs,react-tutorial,4,23
reactjs,react-tutorial,5,49
reactjs,react-tutorial,6,35
reactjs,react-tutorial,7,29
reactjs,react-tutorial,8,32
reactjs,react-tutorial,9,41
reactjs,react-tutorial,10,33
reactjs,react-tutorial,11,28
reactjs,react-tutorial,12,27
reactjs,react-tutorial,13,36
reactjs,react-tutorial,14,24
reactjs,react-tutorial,15,41
reactjs,react-tutorial,16,42
reactjs,react-tutorial,17,30
reactjs,react-tutorial,18,44
reactjs,react-tutorial,19,31
reactjs,react-tutorial,20,27
reactjs,react-tutorial,21,34
reactjs,react-tutorial,22,65
reactjs,react-tutorial,23,44
reactjs,react-tutorial,24,36
reactjs,react-tutorial,25,37
reactjs,react-tutorial,26,35
reactjs,react-tutorial,27,41
reactjs,react-tutorial,28,44
reactjs,react-tutorial,29,45
reactjs,react-tutorial,30,46
reactjs,react-tutorial,31,31
reactjs,react-tutorial,32,37
reactjs,react-tutorial,33,65
reactjs,react-tutorial,34,42
reactjs,react-tutorial,35,42
reactjs,react-tutorial,36,34
reactjs,react-tutorial,37,57
reactjs,react-tutorial,38,35
reactjs,react-tutorial,39,42
reactjs,react-tutorial,40,32
reactjs,react-tutorial,41,46
reactjs,react-tutorial,42,41
reactjs,react-tutorial,43,43
reactjs,react-tutorial,44,41
reactjs,react-tutorial,45,31
reactjs,react-tutorial,46,44
reactjs,react-tutorial,47,36
reactjs,react-tutorial,48,40
reactjs,react-tutorial,49,26
reactjs,react-tutorial,50,37
reactjs,react-tutorial,51,35
reactjs,react-tutorial,52,17
reactjs,redux,1,31
reactjs,redux,2,420
reactjs,redux,3,331
reactjs,redux,4,378
reactjs,redux,5,343
reactjs,redux,6,332
reactjs,redux,7,337
reactjs,redux,8,317
reactjs,redux,9,393
reactjs,redux,10,427
reactjs,redux,11,331
reactjs,redux,12,392
reactjs,redux,13,348
reactjs,redux,14,362
reactjs,redux,15,408
reactjs,redux,16,405
reactjs,redux,17,362
reactjs,redux,18,455
reactjs,redux,19,362
reactjs,redux,20,306
reactjs,redux,21,461
reactjs,redux,22,354
reactjs,redux,23,320
reactjs,redux,24,382
reactjs,redux,25,388
reactjs,redux,26,328
reactjs,redux,27,291
reactjs,redux,28,282
reactjs,redux,29,327
reactjs,redux,30,341
reactjs,redux,31,302
reactjs,redux,32,280
reactjs,redux,33,333
reactjs,redux,34,285
reactjs,redux,35,332
reactjs,redux,36,304
reactjs,redux,37,306
reactjs,redux,38,288
reactjs,redux,39,269
reactjs,redux,40,294
reactjs,redux,41,262
reactjs,redux,42,261
reactjs,redux,43,277
reactjs,redux,44,260
reactjs,redux,45,276
reactjs,redux,46,241
reactjs,redux,47,288
reactjs,redux,48,278
reactjs,redux,49,314
reactjs,redux,50,267
reactjs,redux,51,294
reactjs,redux,52,288
ruby,rake,2,6
ruby,rake,3,10
ruby,rake,4,11
ruby,rake,5,7
ruby,rake,6,4
